timestep,agent_name,agent_type,world_mode,observation_depth,investor_wealth,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,investor_cumulative,agent_cumulative,rnn_hidden_state,observation_window
68,rnd_1,random,0,4,10939.0,10.0,30.0,15.0,0.5,5.0,15.0,939.0,1194.75,,
69,fair_1,fair,0,4,10951.5,10.0,30.0,22.5,0.75,12.5,7.5,951.5,296.25,,
69,max_1,max,0,4,10946.5,5.0,15.0,0.0,0.0,-5.0,15.0,946.5,1696.5,,
69,rnd_1,random,0,4,10942.75,15.0,45.0,11.25,0.25,-3.75,33.75,942.75,1228.5,,
70,fair_1,fair,0,4,10961.5,15.0,45.0,33.75,0.75,18.75,11.25,961.5,307.5,,
70,max_1,max,0,4,10946.5,15.0,45.0,0.0,0.0,-15.0,45.0,946.5,1741.5,,
70,rnd_1,random,0,4,10951.5,10.0,30.0,15.0,0.5,5.0,15.0,951.5,1243.5,,
71,fair_1,fair,0,4,10964.0,10.0,30.0,22.5,0.75,12.5,7.5,964.0,315.0,,
71,max_1,max,0,4,10949.0,15.0,45.0,0.0,0.0,-15.0,45.0,949.0,1786.5,,
71,rnd_1,random,0,4,10939.0,10.0,30.0,0.0,0.0,-10.0,30.0,939.0,1273.5,,
72,fair_1,fair,0,4,10949.0,5.0,15.0,15.0,1.0,10.0,0.0,949.0,315.0,,
72,max_1,max,0,4,10934.0,15.0,45.0,0.0,0.0,-15.0,45.0,934.0,1831.5,,
72,rnd_1,random,0,4,10964.0,15.0,45.0,45.0,1.0,30.0,0.0,964.0,1273.5,,
73,fair_1,fair,0,4,10984.0,10.0,30.0,30.0,1.0,20.0,0.0,984.0,315.0,,
73,max_1,max,0,4,10964.0,20.0,60.0,0.0,0.0,-20.0,60.0,964.0,1891.5,,
73,rnd_1,random,0,4,10962.75,5.0,15.0,3.75,0.25,-1.25,11.25,962.75,1284.75,,
74,fair_1,fair,0,4,10982.75,10.0,30.0,30.0,1.0,20.0,0.0,982.75,315.0,,
74,max_1,max,0,4,10977.75,5.0,15.0,0.0,0.0,-5.0,15.0,977.75,1906.5,,
74,rnd_1,random,0,4,10987.75,5.0,15.0,15.0,1.0,10.0,0.0,987.75,1284.75,,
75,fair_1,fair,0,4,10997.75,5.0,15.0,15.0,1.0,10.0,0.0,997.75,315.0,,
75,max_1,max,0,4,10977.75,20.0,60.0,0.0,0.0,-20.0,60.0,977.75,1966.5,,
75,rnd_1,random,0,4,10975.25,10.0,30.0,7.5,0.25,-2.5,22.5,975.25,1307.25,,
76,fair_1,fair,0,4,10981.5,5.0,15.0,11.25,0.75,6.25,3.75,981.5,318.75,,
76,max_1,max,0,4,10980.5,1.0,3.0,0.0,0.0,-1.0,3.0,980.5,1969.5,,
76,rnd_1,random,0,4,10978.0,10.0,30.0,7.5,0.25,-2.5,22.5,978.0,1329.75,,
77,fair_1,fair,0,4,10988.0,5.0,15.0,15.0,1.0,10.0,0.0,988.0,318.75,,
77,max_1,max,0,4,10987.75,1.0,3.0,0.75,0.25,-0.25,2.25,987.75,1971.75,,
77,rnd_1,random,0,4,10994.0,5.0,15.0,11.25,0.75,6.25,3.75,994.0,1333.5,,
78,fair_1,fair,0,4,11014.0,10.0,30.0,30.0,1.0,20.0,0.0,1014.0,318.75,,
78,max_1,max,0,4,11013.0,1.0,3.0,0.0,0.0,-1.0,3.0,1013.0,1974.75,,
78,rnd_1,random,0,4,11019.25,5.0,15.0,11.25,0.75,6.25,3.75,1019.25,1337.25,,
79,fair_1,fair,0,4,11025.5,5.0,15.0,11.25,0.75,6.25,3.75,1025.5,322.5,,
79,max_1,max,0,4,11020.5,5.0,15.0,0.0,0.0,-5.0,15.0,1020.5,1989.75,,
79,rnd_1,random,0,4,11025.5,10.0,30.0,15.0,0.5,5.0,15.0,1025.5,1352.25,,
80,fair_1,fair,0,4,11038.0,10.0,30.0,22.5,0.75,12.5,7.5,1038.0,330.0,,
80,max_1,max,0,4,11018.0,20.0,60.0,0.0,0.0,-20.0,60.0,1018.0,2049.75,,
80,rnd_1,random,0,4,11038.0,10.0,30.0,30.0,1.0,20.0,0.0,1038.0,1352.25,,
81,fair_1,fair,0,4,11044.25,5.0,15.0,11.25,0.75,6.25,3.75,1044.25,333.75,,
81,max_1,max,0,4,11034.25,10.0,30.0,0.0,0.0,-10.0,30.0,1034.25,2079.75,,
81,rnd_1,random,0,4,11033.0,5.0,15.0,3.75,0.25,-1.25,11.25,1033.0,1363.5,,
82,fair_1,fair,0,4,11053.0,10.0,30.0,30.0,1.0,20.0,0.0,1053.0,333.75,,
82,max_1,max,0,4,11048.0,5.0,15.0,0.0,0.0,-5.0,15.0,1048.0,2094.75,,
82,rnd_1,random,0,4,11055.5,15.0,45.0,22.5,0.5,7.5,22.5,1055.5,1386.0,,
83,fair_1,fair,0,4,11074.25,15.0,45.0,33.75,0.75,18.75,11.25,1074.25,345.0,,
83,max_1,max,0,4,11069.25,5.0,15.0,0.0,0.0,-5.0,15.0,1069.25,2109.75,,
83,rnd_1,random,0,4,11054.25,15.0,45.0,0.0,0.0,-15.0,45.0,1054.25,1431.0,,
84,fair_1,fair,0,4,11064.25,5.0,15.0,15.0,1.0,10.0,0.0,1064.25,345.0,,
84,max_1,max,0,4,11059.25,5.0,15.0,0.0,0.0,-5.0,15.0,1059.25,2124.75,,
84,rnd_1,random,0,4,11055.5,15.0,45.0,11.25,0.25,-3.75,33.75,1055.5,1464.75,,
85,fair_1,fair,0,4,11065.5,5.0,15.0,15.0,1.0,10.0,0.0,1065.5,345.0,,
85,max_1,max,0,4,11060.5,5.0,15.0,0.0,0.0,-5.0,15.0,1060.5,2139.75,,
85,rnd_1,random,0,4,11055.5,5.0,15.0,0.0,0.0,-5.0,15.0,1055.5,1479.75,,
86,fair_1,fair,0,4,11065.5,5.0,15.0,15.0,1.0,10.0,0.0,1065.5,345.0,,
86,max_1,max,0,4,11064.5,1.0,3.0,0.0,0.0,-1.0,3.0,1064.5,2142.75,,
86,rnd_1,random,0,4,11067.0,5.0,15.0,7.5,0.5,2.5,7.5,1067.0,1487.25,,
87,fair_1,fair,0,4,11087.0,10.0,30.0,30.0,1.0,20.0,0.0,1087.0,345.0,,
87,max_1,max,0,4,11077.0,10.0,30.0,0.0,0.0,-10.0,30.0,1077.0,2172.75,,
87,rnd_1,random,0,4,11095.75,15.0,45.0,33.75,0.75,18.75,11.25,1095.75,1498.5,,
88,fair_1,fair,0,4,11108.25,10.0,30.0,22.5,0.75,12.5,7.5,1108.25,352.5,,
88,max_1,max,0,4,11103.25,5.0,15.0,0.0,0.0,-5.0,15.0,1103.25,2187.75,,
88,rnd_1,random,0,4,11105.75,5.0,15.0,7.5,0.5,2.5,7.5,1105.75,1506.0,,
89,fair_1,fair,0,4,11118.25,10.0,30.0,22.5,0.75,12.5,7.5,1118.25,360.0,,
89,max_1,max,0,4,11113.25,5.0,15.0,0.0,0.0,-5.0,15.0,1113.25,2202.75,,
89,rnd_1,random,0,4,11108.25,5.0,15.0,0.0,0.0,-5.0,15.0,1108.25,1521.0,,
90,fair_1,fair,0,4,11120.75,10.0,30.0,22.5,0.75,12.5,7.5,1120.75,367.5,,
90,max_1,max,0,4,11115.75,5.0,15.0,0.0,0.0,-5.0,15.0,1115.75,2217.75,,
90,rnd_1,random,0,4,11114.5,5.0,15.0,3.75,0.25,-1.25,11.25,1114.5,1532.25,,
91,fair_1,fair,0,4,11134.5,10.0,30.0,30.0,1.0,20.0,0.0,1134.5,367.5,,
91,max_1,max,0,4,11119.5,15.0,45.0,0.0,0.0,-15.0,45.0,1119.5,2262.75,,
91,rnd_1,random,0,4,11121.5,1.0,3.0,3.0,1.0,2.0,0.0,1121.5,1532.25,,
92,fair_1,fair,0,4,11131.5,5.0,15.0,15.0,1.0,10.0,0.0,1131.5,367.5,,
92,max_1,max,0,4,11126.5,5.0,15.0,0.0,0.0,-5.0,15.0,1126.5,2277.75,,
92,rnd_1,random,0,4,11129.0,5.0,15.0,7.5,0.5,2.5,7.5,1129.0,1539.75,,
93,fair_1,fair,0,4,11139.0,5.0,15.0,15.0,1.0,10.0,0.0,1139.0,367.5,,
93,max_1,max,0,4,11134.0,5.0,15.0,0.0,0.0,-5.0,15.0,1134.0,2292.75,,
93,rnd_1,random,0,4,11132.75,5.0,15.0,3.75,0.25,-1.25,11.25,1132.75,1551.0,,
94,fair_1,fair,0,4,11139.0,5.0,15.0,11.25,0.75,6.25,3.75,1139.0,371.25,,
94,max_1,max,0,4,11124.0,15.0,45.0,0.0,0.0,-15.0,45.0,1124.0,2337.75,,
94,rnd_1,random,0,4,11130.25,5.0,15.0,11.25,0.75,6.25,3.75,1130.25,1554.75,,
95,fair_1,fair,0,4,11140.25,5.0,15.0,15.0,1.0,10.0,0.0,1140.25,371.25,,
95,max_1,max,0,4,11125.25,15.0,45.0,0.0,0.0,-15.0,45.0,1125.25,2382.75,,
95,rnd_1,random,0,4,11131.5,5.0,15.0,11.25,0.75,6.25,3.75,1131.5,1558.5,,
96,fair_1,fair,0,4,11137.75,5.0,15.0,11.25,0.75,6.25,3.75,1137.75,375.0,,
96,max_1,max,0,4,11122.75,15.0,45.0,0.0,0.0,-15.0,45.0,1122.75,2427.75,,
96,rnd_1,random,0,4,11129.0,5.0,15.0,11.25,0.75,6.25,3.75,1129.0,1562.25,,
97,fair_1,fair,0,4,11135.25,5.0,15.0,11.25,0.75,6.25,3.75,1135.25,378.75,,
97,max_1,max,0,4,11125.25,10.0,30.0,0.0,0.0,-10.0,30.0,1125.25,2457.75,,
97,rnd_1,random,0,4,11124.0,5.0,15.0,3.75,0.25,-1.25,11.25,1124.0,1573.5,,
98,fair_1,fair,0,4,11125.25,1.0,3.0,2.25,0.75,1.25,0.75,1125.25,379.5,,
98,max_1,max,0,4,11120.25,5.0,15.0,0.0,0.0,-5.0,15.0,1120.25,2472.75,,
98,rnd_1,random,0,4,11122.75,5.0,15.0,7.5,0.5,2.5,7.5,1122.75,1581.0,,
99,fair_1,fair,0,4,11129.0,5.0,15.0,11.25,0.75,6.25,3.75,1129.0,383.25,,
99,max_1,max,0,4,11109.0,20.0,60.0,0.0,0.0,-20.0,60.0,1109.0,2532.75,,
99,rnd_1,random,0,4,11106.5,10.0,30.0,7.5,0.25,-2.5,22.5,1106.5,1603.5,,
100,fair_1,fair,0,4,11119.0,10.0,30.0,22.5,0.75,12.5,7.5,1119.0,390.75,"[0.043119024485349655, -0.2658432424068451, -0.0015736855566501617, -0.39781051874160767, 0.25021475553512573, 0.21520359814167023, -0.09341681748628616, -0.8936212658882141, -0.2409277856349945, -0.3188587725162506, 0.4803779423236847, -0.16566097736358643, 0.04489138722419739, -0.0685066506266594, -0.2962367534637451, 0.23478356003761292, 0.1512681245803833, -0.4564012885093689, 0.14499981701374054, -0.3827713429927826, 0.6127583980560303, -0.20457017421722412, 0.08532631397247314, -0.29880252480506897, 0.6022925972938538, -0.06056302413344383, 0.08834221959114075, -0.855424165725708, 0.2148229479789734, 0.22315797209739685, 0.36961787939071655, -0.568524181842804, 0.33952412009239197, -0.07863695919513702, -0.2894253730773926, 0.7479559183120728, -0.37453335523605347, -0.16475734114646912, -0.1410805583000183, -0.5487655997276306, -0.2628137469291687, 0.137708842754364, -0.2603577971458435, 0.010014683939516544, -0.3333677053451538, 0.13478243350982666, 0.249629408121109, -0.09816032648086548, -0.2719198167324066, 0.034986160695552826, -0.4216025769710541, -0.11759695410728455, 0.07138261198997498, 0.10042672604322433, -0.38007843494415283, -0.11711541563272476, -0.6860482096672058, 0.11172451078891754, -0.05068783462047577, 0.08492507040500641, -0.05374765023589134, -0.17402274906635284, -0.2358459234237671, -0.19477508962154388]","{""own"": [5.0, 11.25, 5.0, 11.25, 1.0, 2.25, 5.0, 11.25], ""others"": [0.0, 0.0, 0.0, 0.0]}"
100,max_1,max,0,4,11104.0,15.0,45.0,0.0,0.0,-15.0,45.0,1104.0,2577.75,"[-0.10792694985866547, 0.2495649755001068, -0.3647482693195343, 0.04345402121543884, 0.0832938402891159, 0.17202110588550568, -0.4937821924686432, 0.06154622137546539, 0.01561667025089264, -0.12605145573616028, 0.1441575437784195, -0.2296096831560135, 0.31519556045532227, -0.14636079967021942, -0.008102670311927795, 0.37851741909980774, -0.001397930085659027, -0.23150014877319336, -0.0710371658205986, -0.142141655087471, 0.08491915464401245, 0.17433799803256989, -0.14844006299972534, -0.49281060695648193, 0.22298364341259003, 0.06388726830482483, -0.0781649500131607, -0.46162325143814087, 0.10142160952091217, -0.20135316252708435, 0.026832133531570435, -0.07069526612758636, -0.017393704503774643, -0.27296018600463867, -0.02574291080236435, 0.08153136819601059, -0.45028170943260193, 0.2239309549331665, -0.03687354922294617, -0.0259973406791687, -0.07408613711595535, -0.13337679207324982, -0.14523407816886902, 0.05068216472864151, -0.24740982055664062, -0.11282768845558167, -0.3145763874053955, 0.25686854124069214, -0.06757302582263947, -0.41863274574279785, -0.07906673848628998, -0.04067971557378769, -0.233511820435524, 0.24490275979042053, 0.2014838010072708, -0.09570212662220001, -0.04932666942477226, -0.3968791961669922, 0.050170063972473145, -0.07623271644115448, 0.18250775337219238, -0.5249055027961731, 0.008762478828430176, 0.0593409538269043]","{""own"": [15.0, 0.0, 10.0, 0.0, 5.0, 0.0, 20.0, 0.0], ""others"": [0.0, 0.0, 0.0, 0.0]}"
100,rnd_1,random,0,4,11102.75,5.0,15.0,3.75,0.25,-1.25,11.25,1102.75,1614.75,"[0.08569268882274628, -0.1332322657108307, -0.0916810929775238, -0.08752240985631943, 0.17581935226917267, 0.19827565550804138, -0.2424871027469635, -0.6846277117729187, -0.10732850432395935, -0.13549895584583282, 0.30784639716148376, -0.2512882947921753, 0.05035915970802307, -0.07304181158542633, -0.11151789128780365, 0.25160831212997437, 0.07379680871963501, -0.27458837628364563, 0.08583573997020721, -0.23260100185871124, 0.5059412717819214, -0.005942732095718384, -0.02328278124332428, -0.3121185302734375, 0.5692945122718811, -0.011245060712099075, 0.09611528366804123, -0.6942362189292908, 0.1652066707611084, 0.19297002255916595, 0.1925548017024994, -0.47717103362083435, 0.2690112888813019, -0.10595603287220001, -0.09468835592269897, 0.6683098673820496, -0.2990033030509949, -0.25448858737945557, -0.06878428906202316, -0.379888653755188, 0.04024757444858551, 0.05508003756403923, -0.051417842507362366, 0.01825360581278801, -0.256213903427124, 0.006489098072052002, 0.12983909249305725, -0.024347759783267975, -0.12933683395385742, 0.0004720762372016907, -0.28587889671325684, -0.07481570541858673, -0.060267120599746704, 0.20218925178050995, -0.2678470015525818, -0.10350144654512405, -0.4915527105331421, -0.019987881183624268, -0.018263056874275208, 0.01275971531867981, -0.0641985535621643, -0.22241787612438202, -0.1381324827671051, -0.15742889046669006]","{""own"": [5.0, 11.25, 5.0, 3.75, 5.0, 7.5, 10.0, 7.5], ""others"": [0.0, 0.0, 0.0, 0.0]}"
101,fair_1,fair,0,4,11115.25,10.0,30.0,22.5,0.75,12.5,7.5,1115.25,398.25,,
101,max_1,max,0,4,11110.25,20.0,60.0,15.0,0.25,-5.0,45.0,1110.25,2622.75,,
101,rnd_1,random,0,4,11120.25,5.0,15.0,15.0,1.0,10.0,0.0,1120.25,1614.75,,
102,fair_1,fair,0,4,11126.5,5.0,15.0,11.25,0.75,6.25,3.75,1126.5,402.0,,
102,max_1,max,0,4,11106.5,20.0,60.0,0.0,0.0,-20.0,60.0,1106.5,2682.75,,
102,rnd_1,random,0,4,11126.5,10.0,30.0,30.0,1.0,20.0,0.0,1126.5,1614.75,,
103,fair_1,fair,0,4,11132.75,5.0,15.0,11.25,0.75,6.25,3.75,1132.75,405.75,,
103,max_1,max,0,4,11117.75,15.0,45.0,0.0,0.0,-15.0,45.0,1117.75,2727.75,,
103,rnd_1,random,0,4,11122.75,10.0,30.0,15.0,0.5,5.0,15.0,1122.75,1629.75,,
104,fair_1,fair,0,4,11129.0,5.0,15.0,11.25,0.75,6.25,3.75,1129.0,409.5,,
104,max_1,max,0,4,11128.75,1.0,3.0,0.75,0.25,-0.25,2.25,1128.75,2730.0,,
104,rnd_1,random,0,4,11138.75,5.0,15.0,15.0,1.0,10.0,0.0,1138.75,1629.75,,
105,fair_1,fair,0,4,11151.25,10.0,30.0,22.5,0.75,12.5,7.5,1151.25,417.0,,
105,max_1,max,0,4,11131.25,20.0,60.0,0.0,0.0,-20.0,60.0,1131.25,2790.0,,
105,rnd_1,random,0,4,11150.0,15.0,45.0,33.75,0.75,18.75,11.25,1150.0,1641.0,,
106,fair_1,fair,0,4,11162.5,10.0,30.0,22.5,0.75,12.5,7.5,1162.5,424.5,,
106,max_1,max,0,4,11161.5,1.0,3.0,0.0,0.0,-1.0,3.0,1161.5,2793.0,,
106,rnd_1,random,0,4,11181.5,10.0,30.0,30.0,1.0,20.0,0.0,1181.5,1641.0,,
107,fair_1,fair,0,4,11194.0,10.0,30.0,22.5,0.75,12.5,7.5,1194.0,432.0,,
107,max_1,max,0,4,11190.25,15.0,45.0,11.25,0.25,-3.75,33.75,1190.25,2826.75,,
107,rnd_1,random,0,4,11215.25,20.0,60.0,45.0,0.75,25.0,15.0,1215.25,1656.0,,
108,fair_1,fair,0,4,11227.75,10.0,30.0,22.5,0.75,12.5,7.5,1227.75,439.5,,
108,max_1,max,0,4,11207.75,20.0,60.0,0.0,0.0,-20.0,60.0,1207.75,2886.75,,
108,rnd_1,random,0,4,11210.25,5.0,15.0,7.5,0.5,2.5,7.5,1210.25,1663.5,,
109,fair_1,fair,0,4,11240.25,15.0,45.0,45.0,1.0,30.0,0.0,1240.25,439.5,,
109,max_1,max,0,4,11239.25,1.0,3.0,0.0,0.0,-1.0,3.0,1239.25,2889.75,,
109,rnd_1,random,0,4,11238.0,5.0,15.0,3.75,0.25,-1.25,11.25,1238.0,1674.75,,
110,fair_1,fair,0,4,11268.0,15.0,45.0,45.0,1.0,30.0,0.0,1268.0,439.5,,
110,max_1,max,0,4,11264.25,15.0,45.0,11.25,0.25,-3.75,33.75,1264.25,2923.5,,
110,rnd_1,random,0,4,11263.0,5.0,15.0,3.75,0.25,-1.25,11.25,1263.0,1686.0,,
111,fair_1,fair,0,4,11293.0,15.0,45.0,45.0,1.0,30.0,0.0,1293.0,439.5,,
111,max_1,max,0,4,11273.0,20.0,60.0,0.0,0.0,-20.0,60.0,1273.0,2983.5,,
111,rnd_1,random,0,4,11275.0,1.0,3.0,3.0,1.0,2.0,0.0,1275.0,1686.0,,
112,fair_1,fair,0,4,11285.0,5.0,15.0,15.0,1.0,10.0,0.0,1285.0,439.5,,
112,max_1,max,0,4,11280.0,5.0,15.0,0.0,0.0,-5.0,15.0,1280.0,2998.5,,
112,rnd_1,random,0,4,11292.5,10.0,30.0,22.5,0.75,12.5,7.5,1292.5,1693.5,,
113,fair_1,fair,0,4,11302.5,5.0,15.0,15.0,1.0,10.0,0.0,1302.5,439.5,,
113,max_1,max,0,4,11297.5,5.0,15.0,0.0,0.0,-5.0,15.0,1297.5,3013.5,,
113,rnd_1,random,0,4,11292.5,5.0,15.0,0.0,0.0,-5.0,15.0,1292.5,1708.5,,
114,fair_1,fair,0,4,11302.5,5.0,15.0,15.0,1.0,10.0,0.0,1302.5,439.5,,
114,max_1,max,0,4,11301.5,1.0,3.0,0.0,0.0,-1.0,3.0,1301.5,3016.5,,
114,rnd_1,random,0,4,11286.5,15.0,45.0,0.0,0.0,-15.0,45.0,1286.5,1753.5,,
115,fair_1,fair,0,4,11296.5,5.0,15.0,15.0,1.0,10.0,0.0,1296.5,439.5,,
115,max_1,max,0,4,11291.5,5.0,15.0,0.0,0.0,-5.0,15.0,1291.5,3031.5,,
115,rnd_1,random,0,4,11286.5,5.0,15.0,0.0,0.0,-5.0,15.0,1286.5,1768.5,,
116,fair_1,fair,0,4,11292.75,5.0,15.0,11.25,0.75,6.25,3.75,1292.75,443.25,,
116,max_1,max,0,4,11291.75,1.0,3.0,0.0,0.0,-1.0,3.0,1291.75,3034.5,,
116,rnd_1,random,0,4,11290.5,5.0,15.0,3.75,0.25,-1.25,11.25,1290.5,1779.75,,
117,fair_1,fair,0,4,11296.75,5.0,15.0,11.25,0.75,6.25,3.75,1296.75,447.0,,
117,max_1,max,0,4,11295.75,1.0,3.0,0.0,0.0,-1.0,3.0,1295.75,3037.5,,
117,rnd_1,random,0,4,11294.5,5.0,15.0,3.75,0.25,-1.25,11.25,1294.5,1791.0,,
118,fair_1,fair,0,4,11300.75,5.0,15.0,11.25,0.75,6.25,3.75,1300.75,450.75,,
118,max_1,max,0,4,11295.75,5.0,15.0,0.0,0.0,-5.0,15.0,1295.75,3052.5,,
118,rnd_1,random,0,4,11302.0,5.0,15.0,11.25,0.75,6.25,3.75,1302.0,1794.75,,
119,fair_1,fair,0,4,11308.25,5.0,15.0,11.25,0.75,6.25,3.75,1308.25,454.5,,
119,max_1,max,0,4,11288.25,20.0,60.0,0.0,0.0,-20.0,60.0,1288.25,3112.5,,
119,rnd_1,random,0,4,11298.25,5.0,15.0,15.0,1.0,10.0,0.0,1298.25,1794.75,,
120,fair_1,fair,0,4,11310.75,10.0,30.0,22.5,0.75,12.5,7.5,1310.75,462.0,,
120,max_1,max,0,4,11300.75,10.0,30.0,0.0,0.0,-10.0,30.0,1300.75,3142.5,,
120,rnd_1,random,0,4,11290.75,10.0,30.0,0.0,0.0,-10.0,30.0,1290.75,1824.75,,
121,fair_1,fair,0,4,11297.0,5.0,15.0,11.25,0.75,6.25,3.75,1297.0,465.75,,
121,max_1,max,0,4,11277.0,20.0,60.0,0.0,0.0,-20.0,60.0,1277.0,3202.5,,
121,rnd_1,random,0,4,11295.75,15.0,45.0,33.75,0.75,18.75,11.25,1295.75,1836.0,,
122,fair_1,fair,0,4,11302.0,5.0,15.0,11.25,0.75,6.25,3.75,1302.0,469.5,,
122,max_1,max,0,4,11298.25,15.0,45.0,11.25,0.25,-3.75,33.75,1298.25,3236.25,,
122,rnd_1,random,0,4,11310.75,10.0,30.0,22.5,0.75,12.5,7.5,1310.75,1843.5,,
123,fair_1,fair,0,4,11317.0,5.0,15.0,11.25,0.75,6.25,3.75,1317.0,473.25,,
123,max_1,max,0,4,11312.0,20.0,60.0,15.0,0.25,-5.0,45.0,1312.0,3281.25,,
123,rnd_1,random,0,4,11332.0,10.0,30.0,30.0,1.0,20.0,0.0,1332.0,1843.5,,
124,fair_1,fair,0,4,11338.25,5.0,15.0,11.25,0.75,6.25,3.75,1338.25,477.0,,
124,max_1,max,0,4,11318.25,20.0,60.0,0.0,0.0,-20.0,60.0,1318.25,3341.25,,
124,rnd_1,random,0,4,11324.5,5.0,15.0,11.25,0.75,6.25,3.75,1324.5,1847.25,,
125,fair_1,fair,0,4,11330.75,5.0,15.0,11.25,0.75,6.25,3.75,1330.75,480.75,,
125,max_1,max,0,4,11325.75,5.0,15.0,0.0,0.0,-5.0,15.0,1325.75,3356.25,,
125,rnd_1,random,0,4,11355.75,15.0,45.0,45.0,1.0,30.0,0.0,1355.75,1847.25,,
126,fair_1,fair,0,4,11362.0,5.0,15.0,11.25,0.75,6.25,3.75,1362.0,484.5,,
126,max_1,max,0,4,11358.25,15.0,45.0,11.25,0.25,-3.75,33.75,1358.25,3390.0,,
126,rnd_1,random,0,4,11360.75,5.0,15.0,7.5,0.5,2.5,7.5,1360.75,1854.75,,
127,fair_1,fair,0,4,11367.0,5.0,15.0,11.25,0.75,6.25,3.75,1367.0,488.25,,
127,max_1,max,0,4,11347.0,20.0,60.0,0.0,0.0,-20.0,60.0,1347.0,3450.0,,
127,rnd_1,random,0,4,11357.0,5.0,15.0,15.0,1.0,10.0,0.0,1357.0,1854.75,,
128,fair_1,fair,0,4,11369.5,10.0,30.0,22.5,0.75,12.5,7.5,1369.5,495.75,,
128,max_1,max,0,4,11349.5,20.0,60.0,0.0,0.0,-20.0,60.0,1349.5,3510.0,,
128,rnd_1,random,0,4,11339.5,10.0,30.0,0.0,0.0,-10.0,30.0,1339.5,1884.75,,
129,fair_1,fair,0,4,11340.75,1.0,3.0,2.25,0.75,1.25,0.75,1340.75,496.5,,
129,max_1,max,0,4,11325.75,15.0,45.0,0.0,0.0,-15.0,45.0,1325.75,3555.0,,
129,rnd_1,random,0,4,11310.75,15.0,45.0,0.0,0.0,-15.0,45.0,1310.75,1929.75,,
130,fair_1,fair,0,4,11317.0,5.0,15.0,11.25,0.75,6.25,3.75,1317.0,500.25,,
130,max_1,max,0,4,11297.0,20.0,60.0,0.0,0.0,-20.0,60.0,1297.0,3615.0,,
130,rnd_1,random,0,4,11317.0,10.0,30.0,30.0,1.0,20.0,0.0,1317.0,1929.75,,
131,fair_1,fair,0,4,11323.25,5.0,15.0,11.25,0.75,6.25,3.75,1323.25,504.0,,
131,max_1,max,0,4,11303.25,20.0,60.0,0.0,0.0,-20.0,60.0,1303.25,3675.0,,
131,rnd_1,random,0,4,11305.75,5.0,15.0,7.5,0.5,2.5,7.5,1305.75,1937.25,,
132,fair_1,fair,0,4,11312.0,5.0,15.0,11.25,0.75,6.25,3.75,1312.0,507.75,,
132,max_1,max,0,4,11311.0,1.0,3.0,0.0,0.0,-1.0,3.0,1311.0,3678.0,,
132,rnd_1,random,0,4,11313.5,5.0,15.0,7.5,0.5,2.5,7.5,1313.5,1944.75,,
133,fair_1,fair,0,4,11326.0,10.0,30.0,22.5,0.75,12.5,7.5,1326.0,515.25,,
133,max_1,max,0,4,11306.0,20.0,60.0,0.0,0.0,-20.0,60.0,1306.0,3738.0,,
133,rnd_1,random,0,4,11301.0,5.0,15.0,0.0,0.0,-5.0,15.0,1301.0,1959.75,,
134,fair_1,fair,0,4,11307.25,5.0,15.0,11.25,0.75,6.25,3.75,1307.25,519.0,,
134,max_1,max,0,4,11287.25,20.0,60.0,0.0,0.0,-20.0,60.0,1287.25,3798.0,,
134,rnd_1,random,0,4,11294.75,15.0,45.0,22.5,0.5,7.5,22.5,1294.75,1982.25,,
135,fair_1,fair,0,4,11301.0,5.0,15.0,11.25,0.75,6.25,3.75,1301.0,522.75,,
135,max_1,max,0,4,11281.0,20.0,60.0,0.0,0.0,-20.0,60.0,1281.0,3858.0,,
135,rnd_1,random,0,4,11293.5,10.0,30.0,22.5,0.75,12.5,7.5,1293.5,1989.75,,
136,fair_1,fair,0,4,11299.75,5.0,15.0,11.25,0.75,6.25,3.75,1299.75,526.5,,
136,max_1,max,0,4,11298.75,1.0,3.0,0.0,0.0,-1.0,3.0,1298.75,3861.0,,
136,rnd_1,random,0,4,11295.0,15.0,45.0,11.25,0.25,-3.75,33.75,1295.0,2023.5,,
137,fair_1,fair,0,4,11301.25,5.0,15.0,11.25,0.75,6.25,3.75,1301.25,530.25,,
137,max_1,max,0,4,11300.25,1.0,3.0,0.0,0.0,-1.0,3.0,1300.25,3864.0,,
137,rnd_1,random,0,4,11325.25,20.0,60.0,45.0,0.75,25.0,15.0,1325.25,2038.5,,
138,fair_1,fair,0,4,11337.75,10.0,30.0,22.5,0.75,12.5,7.5,1337.75,537.75,,
138,max_1,max,0,4,11336.75,1.0,3.0,0.0,0.0,-1.0,3.0,1336.75,3867.0,,
138,rnd_1,random,0,4,11321.75,15.0,45.0,0.0,0.0,-15.0,45.0,1321.75,2083.5,,
139,fair_1,fair,0,4,11334.25,10.0,30.0,22.5,0.75,12.5,7.5,1334.25,545.25,,
139,max_1,max,0,4,11314.25,20.0,60.0,0.0,0.0,-20.0,60.0,1314.25,3927.0,,
139,rnd_1,random,0,4,11324.25,20.0,60.0,30.0,0.5,10.0,30.0,1324.25,2113.5,,
140,fair_1,fair,0,4,11343.0,15.0,45.0,33.75,0.75,18.75,11.25,1343.0,556.5,,
140,max_1,max,0,4,11342.0,1.0,3.0,0.0,0.0,-1.0,3.0,1342.0,3930.0,,
