timestep,dyad_idx,agent_name,agent_type,ii_edge,aa_edge,observation_depth,investor_wealth,investor_cumulative,dyad_investor_cumulative,investment_desired,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,agent_cumulative,episode
9,1,a2,fair,0,1,4,22.5,-53.75,2.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,97.5,632
0,0,a1,max,0,1,4,5.0,-15.0,-15.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,45.0,633
0,1,a2,fair,0,1,4,5.0,-30.0,-15.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,45.0,633
1,0,a1,max,0,1,4,-15.0,-50.0,-35.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,105.0,633
1,1,a2,fair,0,1,4,-15.0,-70.0,-35.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,105.0,633
2,0,a1,max,0,1,4,-20.0,-75.0,-40.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,120.0,633
2,1,a2,fair,0,1,4,-15.0,-75.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,633
3,0,a1,max,0,1,4,-30.0,-85.0,-50.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,150.0,633
3,1,a2,fair,0,1,4,-15.0,-85.0,-35.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,105.0,633
4,0,a1,max,0,1,4,-40.0,-95.0,-60.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,180.0,633
4,1,a2,fair,0,1,4,-5.0,-85.0,-25.0,5.0,5.0,15.0,15.0,1.0,10.0,0.0,105.0,633
5,0,a1,max,0,1,4,-50.0,-95.0,-70.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,210.0,633
5,1,a2,fair,0,1,4,5.0,-85.0,-15.0,5.0,5.0,15.0,15.0,1.0,10.0,0.0,105.0,633
6,0,a1,max,0,1,4,-55.0,-90.0,-75.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,225.0,633
6,1,a2,fair,0,1,4,17.5,-77.5,-2.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,112.5,633
7,0,a1,max,0,1,4,-60.0,-82.5,-80.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,240.0,633
7,1,a2,fair,0,1,4,30.0,-70.0,10.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,120.0,633
8,0,a1,max,0,1,4,-75.0,-85.0,-95.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,285.0,633
8,1,a2,fair,0,1,4,36.25,-78.75,16.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,123.75,633
9,0,a1,max,0,1,4,-85.0,-88.75,-105.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,315.0,633
9,1,a2,fair,0,1,4,48.75,-76.25,28.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,131.25,633
0,0,a1,max,0,1,4,0.0,-20.0,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,60.0,634
0,1,a2,fair,0,1,4,10.0,-30.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,634
1,0,a1,max,0,1,4,-5.0,-35.0,-25.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,75.0,634
1,1,a2,fair,0,1,4,0.0,-45.0,-20.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,60.0,634
2,0,a1,max,0,1,4,-10.0,-50.0,-30.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,90.0,634
2,1,a2,fair,0,1,4,-1.25,-51.25,-21.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,71.25,634
3,0,a1,max,0,1,4,-15.0,-56.25,-35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,105.0,634
3,1,a2,fair,0,1,4,-1.25,-56.25,-21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.25,634
4,0,a1,max,0,1,4,-15.0,-56.25,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,634
4,1,a2,fair,0,1,4,-1.25,-56.25,-21.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.25,634
5,0,a1,max,0,1,4,-15.0,-56.25,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,634
5,1,a2,fair,0,1,4,-1.25,-56.25,-21.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,71.25,634
6,0,a1,max,0,1,4,-15.0,-56.25,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,634
6,1,a2,fair,0,1,4,-1.25,-56.25,-21.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,71.25,634
7,0,a1,max,0,1,4,-15.0,-56.25,-35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,634
7,1,a2,fair,0,1,4,-1.25,-56.25,-21.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,71.25,634
8,0,a1,max,0,1,4,-15.0,-56.25,-35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,634
8,1,a2,fair,0,1,4,-1.25,-56.25,-21.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,71.25,634
9,0,a1,max,0,1,4,-15.0,-56.25,-35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,634
9,1,a2,fair,0,1,4,-1.25,-56.25,-21.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,71.25,634
0,0,a1,max,0,1,4,5.0,-15.0,-15.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,45.0,635
0,1,a2,fair,0,1,4,15.0,-20.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,635
1,0,a1,max,0,1,4,-15.0,-40.0,-35.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,105.0,635
1,1,a2,fair,0,1,4,15.0,-40.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,635
2,0,a1,max,0,1,4,-20.0,-45.0,-40.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,120.0,635
2,1,a2,fair,0,1,4,10.0,-50.0,-10.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,30.0,635
3,0,a1,max,0,1,4,-20.0,-50.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,635
3,1,a2,fair,0,1,4,15.0,-45.0,-5.0,10.0,10.0,30.0,15.0,0.5,5.0,15.0,45.0,635
4,0,a1,max,0,1,4,-20.0,-45.0,-40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,120.0,635
4,1,a2,fair,0,1,4,21.25,-38.75,1.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,48.75,635
5,0,a1,max,0,1,4,-25.0,-43.75,-45.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,135.0,635
5,1,a2,fair,0,1,4,21.25,-43.75,1.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,48.75,635
6,0,a1,max,0,1,4,-25.0,-43.75,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,635
6,1,a2,fair,0,1,4,21.25,-43.75,1.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,48.75,635
7,0,a1,max,0,1,4,-30.0,-48.75,-50.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,150.0,635
7,1,a2,fair,0,1,4,21.25,-48.75,1.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,48.75,635
8,0,a1,max,0,1,4,-30.0,-48.75,-50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,150.0,635
8,1,a2,fair,0,1,4,33.75,-36.25,13.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,56.25,635
9,0,a1,max,0,1,4,-10.0,-16.25,-30.0,10.0,10.0,30.0,30.0,1.0,20.0,0.0,150.0,635
9,1,a2,fair,0,1,4,33.75,-16.25,13.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,56.25,635
0,0,a1,max,0,1,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,636
0,1,a2,fair,0,1,4,15.0,-15.0,-5.0,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,45.0,636
1,0,a1,max,0,1,4,0.0,-25.0,-20.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,60.0,636
1,1,a2,fair,0,1,4,0.0,-40.0,-20.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,90.0,636
2,0,a1,max,0,1,4,-20.0,-60.0,-40.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,120.0,636
2,1,a2,fair,0,1,4,0.0,-60.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,636
3,0,a1,max,0,1,4,-30.0,-70.0,-50.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,150.0,636
3,1,a2,fair,0,1,4,0.0,-70.0,-20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0,636
4,0,a1,max,0,1,4,-30.0,-70.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,636
4,1,a2,fair,0,1,4,25.0,-45.0,5.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,105.0,636
5,0,a1,max,0,1,4,-30.0,-45.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,636
5,1,a2,fair,0,1,4,43.75,-26.25,23.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,116.25,636
6,0,a1,max,0,1,4,-30.0,-26.25,-50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,150.0,636
6,1,a2,fair,0,1,4,62.5,-7.5,42.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,127.5,636
7,0,a1,max,0,1,4,-30.0,-7.5,-50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,150.0,636
7,1,a2,fair,0,1,4,87.5,17.5,67.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,142.5,636
8,0,a1,max,0,1,4,-30.0,17.5,-50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,150.0,636
8,1,a2,fair,0,1,4,112.5,42.5,92.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,157.5,636
9,0,a1,max,0,1,4,-40.0,32.5,-60.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,180.0,636
9,1,a2,fair,0,1,4,137.5,57.5,117.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,172.5,636
0,0,a1,max,0,1,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,637
0,1,a2,fair,0,1,4,16.25,-13.75,-3.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,33.75,637
1,0,a1,max,0,1,4,5.0,-18.75,-15.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,45.0,637
1,1,a2,fair,0,1,4,16.25,-18.75,-3.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,33.75,637
2,0,a1,max,0,1,4,0.0,-23.75,-20.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,60.0,637
2,1,a2,fair,0,1,4,12.5,-27.5,-7.5,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,67.5,637
3,0,a1,max,0,1,4,-10.0,-37.5,-30.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,90.0,637
3,1,a2,fair,0,1,4,42.5,-7.5,22.5,15.0,15.0,45.0,45.0,1.0,30.0,0.0,67.5,637
4,0,a1,max,0,1,4,-20.0,-17.5,-40.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,120.0,637
4,1,a2,fair,0,1,4,27.5,-32.5,7.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,112.5,637
5,0,a1,max,0,1,4,-20.0,-32.5,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,637
5,1,a2,fair,0,1,4,46.25,-13.75,26.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,123.75,637
6,0,a1,max,0,1,4,-25.0,-18.75,-45.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,135.0,637
6,1,a2,fair,0,1,4,71.25,6.25,51.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,138.75,637
7,0,a1,max,0,1,4,-25.0,6.25,-45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,135.0,637
7,1,a2,fair,0,1,4,90.0,25.0,70.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,150.0,637
8,0,a1,max,0,1,4,-25.0,25.0,-45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,135.0,637
8,1,a2,fair,0,1,4,102.5,37.5,82.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,157.5,637
9,0,a1,max,0,1,4,-25.0,37.5,-45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,135.0,637
9,1,a2,fair,0,1,4,108.75,43.75,88.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,161.25,637
0,0,a1,max,0,1,4,5.0,-15.0,-15.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,45.0,638
0,1,a2,fair,0,1,4,15.0,-20.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,638
1,0,a1,max,0,1,4,-10.0,-35.0,-30.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,90.0,638
1,1,a2,fair,0,1,4,15.0,-35.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,638
2,0,a1,max,0,1,4,-30.0,-55.0,-50.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,150.0,638
2,1,a2,fair,0,1,4,15.0,-55.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,638
3,0,a1,max,0,1,4,-50.0,-75.0,-70.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,210.0,638
3,1,a2,fair,0,1,4,15.0,-75.0,-5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,638
4,0,a1,max,0,1,4,-70.0,-95.0,-90.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,270.0,638
4,1,a2,fair,0,1,4,15.0,-95.0,-5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,638
5,0,a1,max,0,1,4,-90.0,-115.0,-110.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,330.0,638
5,1,a2,fair,0,1,4,25.0,-105.0,5.0,5.0,5.0,15.0,15.0,1.0,10.0,0.0,15.0,638
6,0,a1,max,0,1,4,-105.0,-120.0,-125.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,375.0,638
6,1,a2,fair,0,1,4,35.0,-110.0,15.0,5.0,5.0,15.0,15.0,1.0,10.0,0.0,15.0,638
7,0,a1,max,0,1,4,-125.0,-130.0,-145.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,435.0,638
7,1,a2,fair,0,1,4,65.0,-100.0,45.0,15.0,15.0,45.0,45.0,1.0,30.0,0.0,15.0,638
8,0,a1,max,0,1,4,-130.0,-105.0,-150.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,450.0,638
8,1,a2,fair,0,1,4,77.5,-92.5,57.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,22.5,638
9,0,a1,max,0,1,4,-130.0,-92.5,-150.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,450.0,638
9,1,a2,fair,0,1,4,90.0,-80.0,70.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,30.0,638
0,0,a1,max,0,1,4,5.0,-15.0,-15.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,45.0,639
0,1,a2,fair,0,1,4,15.0,-20.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,639
1,0,a1,max,0,1,4,5.0,-20.0,-15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,639
1,1,a2,fair,0,1,4,13.75,-21.25,-6.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,26.25,639
2,0,a1,max,0,1,4,0.0,-26.25,-20.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,60.0,639
2,1,a2,fair,0,1,4,10.0,-30.0,-10.0,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,60.0,639
3,0,a1,max,0,1,4,-5.0,-35.0,-25.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,75.0,639
3,1,a2,fair,0,1,4,5.0,-40.0,-15.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,75.0,639
4,0,a1,max,0,1,4,-5.0,-40.0,-25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.0,639
4,1,a2,fair,0,1,4,5.0,-40.0,-15.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,75.0,639
5,0,a1,max,0,1,4,-5.0,-40.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,639
5,1,a2,fair,0,1,4,5.0,-40.0,-15.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,75.0,639
6,0,a1,max,0,1,4,-10.0,-45.0,-30.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,90.0,639
6,1,a2,fair,0,1,4,7.5,-42.5,-12.5,5.0,5.0,15.0,7.5,0.5,2.5,7.5,82.5,639
7,0,a1,max,0,1,4,-10.0,-42.5,-30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0,639
7,1,a2,fair,0,1,4,20.0,-30.0,0.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,90.0,639
8,0,a1,max,0,1,4,-10.0,-30.0,-30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0,639
8,1,a2,fair,0,1,4,45.0,-5.0,25.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,105.0,639
9,0,a1,max,0,1,4,-10.0,-5.0,-30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0,639
9,1,a2,fair,0,1,4,57.5,7.5,37.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,112.5,639
0,0,a1,max,0,1,4,15.0,-5.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,640
0,1,a2,fair,0,1,4,18.75,-6.25,-1.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,11.25,640
1,0,a1,max,0,1,4,5.0,-16.25,-15.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,45.0,640
1,1,a2,fair,0,1,4,15.0,-20.0,-5.0,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,45.0,640
2,0,a1,max,0,1,4,-5.0,-30.0,-25.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,75.0,640
2,1,a2,fair,0,1,4,0.0,-45.0,-20.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,90.0,640
3,0,a1,max,0,1,4,-20.0,-60.0,-40.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,120.0,640
3,1,a2,fair,0,1,4,-15.0,-75.0,-35.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,135.0,640
4,0,a1,max,0,1,4,-30.0,-85.0,-50.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,150.0,640
4,1,a2,fair,0,1,4,5.0,-65.0,-15.0,10.0,10.0,30.0,30.0,1.0,20.0,0.0,135.0,640
5,0,a1,max,0,1,4,-35.0,-70.0,-55.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,165.0,640
5,1,a2,fair,0,1,4,30.0,-45.0,10.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,150.0,640
6,0,a1,max,0,1,4,-40.0,-50.0,-60.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,180.0,640
6,1,a2,fair,0,1,4,48.75,-31.25,28.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,161.25,640
7,0,a1,max,0,1,4,-45.0,-36.25,-65.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,195.0,640
7,1,a2,fair,0,1,4,67.5,-17.5,47.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,172.5,640
8,0,a1,max,0,1,4,-55.0,-27.5,-75.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,225.0,640
8,1,a2,fair,0,1,4,86.25,-8.75,66.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,183.75,640
9,0,a1,max,0,1,4,-60.0,-13.75,-80.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,240.0,640
9,1,a2,fair,0,1,4,98.75,-1.25,78.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,191.25,640
0,0,a1,max,0,1,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,641
0,1,a2,fair,0,1,4,25.0,5.0,5.0,10.0,10.0,30.0,15.0,0.5,5.0,15.0,15.0,641
1,0,a1,max,0,1,4,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641
1,1,a2,fair,0,1,4,32.5,12.5,12.5,15.0,15.0,45.0,22.5,0.5,7.5,22.5,37.5,641
2,0,a1,max,0,1,4,10.0,2.5,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,641
2,1,a2,fair,0,1,4,28.75,-1.25,8.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,71.25,641
3,0,a1,max,0,1,4,10.0,-1.25,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,641
3,1,a2,fair,0,1,4,27.5,-2.5,7.5,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,82.5,641
4,0,a1,max,0,1,4,5.0,-7.5,-15.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,45.0,641
4,1,a2,fair,0,1,4,25.0,-10.0,5.0,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,105.0,641
5,0,a1,max,0,1,4,5.0,-10.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,641
5,1,a2,fair,0,1,4,32.5,-2.5,12.5,15.0,15.0,45.0,22.5,0.5,7.5,22.5,127.5,641
6,0,a1,max,0,1,4,0.0,-7.5,-20.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,60.0,641
6,1,a2,fair,0,1,4,45.0,5.0,25.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,135.0,641
7,0,a1,max,0,1,4,-10.0,-5.0,-30.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,90.0,641
7,1,a2,fair,0,1,4,63.75,13.75,43.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,146.25,641
8,0,a1,max,0,1,4,-15.0,8.75,-35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,105.0,641
8,1,a2,fair,0,1,4,88.75,33.75,68.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,161.25,641
9,0,a1,max,0,1,4,-15.0,33.75,-35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,641
9,1,a2,fair,0,1,4,88.75,33.75,68.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,161.25,641
0,0,a1,max,0,1,4,0.0,-20.0,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,60.0,642
0,1,a2,fair,0,1,4,15.0,-25.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,642
1,0,a1,max,0,1,4,-20.0,-45.0,-40.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,120.0,642
1,1,a2,fair,0,1,4,15.0,-45.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,642
2,0,a1,max,0,1,4,-35.0,-60.0,-55.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,165.0,642
2,1,a2,fair,0,1,4,5.0,-70.0,-15.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,45.0,642
3,0,a1,max,0,1,4,-35.0,-70.0,-55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,165.0,642
3,1,a2,fair,0,1,4,23.75,-51.25,3.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,56.25,642
4,0,a1,max,0,1,4,-35.0,-51.25,-55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,165.0,642
4,1,a2,fair,0,1,4,26.25,-48.75,6.25,5.0,5.0,15.0,7.5,0.5,2.5,7.5,63.75,642
5,0,a1,max,0,1,4,-35.0,-48.75,-55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,165.0,642
5,1,a2,fair,0,1,4,38.75,-36.25,18.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,71.25,642
6,0,a1,max,0,1,4,-35.0,-36.25,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,642
6,1,a2,fair,0,1,4,45.0,-30.0,25.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,75.0,642
7,0,a1,max,0,1,4,-35.0,-30.0,-55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,165.0,642
7,1,a2,fair,0,1,4,45.0,-30.0,25.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,75.0,642
8,0,a1,max,0,1,4,-35.0,-30.0,-55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,165.0,642
8,1,a2,fair,0,1,4,51.25,-23.75,31.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,78.75,642
9,0,a1,max,0,1,4,-35.0,-23.75,-55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,165.0,642
9,1,a2,fair,0,1,4,57.5,-17.5,37.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,82.5,642
0,0,a1,max,0,1,4,5.0,-15.0,-15.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,45.0,643
0,1,a2,fair,0,1,4,10.0,-25.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,643
1,0,a1,max,0,1,4,-5.0,-35.0,-25.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,75.0,643
1,1,a2,fair,0,1,4,10.0,-35.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,643
2,0,a1,max,0,1,4,-10.0,-40.0,-30.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,90.0,643
2,1,a2,fair,0,1,4,10.0,-40.0,-10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,643
3,0,a1,max,0,1,4,-20.0,-50.0,-40.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,120.0,643
3,1,a2,fair,0,1,4,20.0,-40.0,0.0,5.0,5.0,15.0,15.0,1.0,10.0,0.0,30.0,643
4,0,a1,max,0,1,4,-30.0,-50.0,-50.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,150.0,643
4,1,a2,fair,0,1,4,30.0,-40.0,10.0,5.0,5.0,15.0,15.0,1.0,10.0,0.0,30.0,643
5,0,a1,max,0,1,4,-30.0,-40.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,643
5,1,a2,fair,0,1,4,36.25,-33.75,16.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,33.75,643
6,0,a1,max,0,1,4,-35.0,-38.75,-55.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,165.0,643
6,1,a2,fair,0,1,4,48.75,-26.25,28.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,41.25,643
7,0,a1,max,0,1,4,-35.0,-26.25,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,643
