iter,dgp,e_ii,sutva_status,tau_hat,se_hat,ci_low,ci_high
653,DGP 1: No investor communication,0,Fulfilled,6.710625000000004,1.3409700384435816,4.082323724650584,9.338926275349424
653,DGP 2: Investor communication,1,Violated,10.596249999999998,1.7159987580634137,7.232892434195707,13.959607565804289
654,DGP 1: No investor communication,0,Fulfilled,8.031875000000001,1.330791780340561,5.423523110532502,10.6402268894675
654,DGP 2: Investor communication,1,Violated,6.73812500000002,1.7326478452544931,3.3421352233012134,10.134114776698826
655,DGP 1: No investor communication,0,Fulfilled,8.169374999999992,1.2918348025498307,5.637378787002323,10.70137121299766
655,DGP 2: Investor communication,1,Violated,9.36562499999999,1.692502445552171,6.048320206717735,12.682929793282247
656,DGP 1: No investor communication,0,Fulfilled,9.568750000000001,1.3811375821069405,6.8617203390703985,12.275779660929604
656,DGP 2: Investor communication,1,Violated,6.561874999999951,1.72874579466429,3.1735332424579425,9.9502167575419591
657,DGP 1: No investor communication,0,Fulfilled,8.458750000000002,1.28632264013671,5.937557625332051,10.979942374667953
657,DGP 2: Investor communication,1,Violated,7.3081249999999915,1.709559159624089,3.9573890471367767,10.658860952863206
658,DGP 1: No investor communication,0,Fulfilled,8.371249999999987,1.3956565010014257,5.635763258037193,11.10673674196278
658,DGP 2: Investor communication,1,Violated,5.256250000000005,1.7596436376917821,1.8073484701241123,8.705151529875899
659,DGP 1: No investor communication,0,Fulfilled,9.75250000000001,1.3571872675331673,7.092412955635002,12.412587044365019
659,DGP 2: Investor communication,1,Violated,10.650625000000003,1.7524953773032719,7.215734060485591,14.085515939514416
660,DGP 1: No investor communication,0,Fulfilled,8.78625,1.3041042875016475,6.230205596496772,11.34229440350323
660,DGP 2: Investor communication,1,Violated,9.651250000000008,1.7040551696493513,6.31130186748728,12.991198132512736
661,DGP 1: No investor communication,0,Fulfilled,5.135000000000007,1.3095173925635453,2.568345910575458,7.701654089424556
661,DGP 2: Investor communication,1,Violated,8.136250000000006,1.7420044174248928,4.7219213418472155,11.550578658152796
662,DGP 1: No investor communication,0,Fulfilled,7.884374999999993,1.3421744002895684,5.2537131754324395,10.515036824567547
662,DGP 2: Investor communication,1,Violated,8.171250000000011,1.7136137788663535,4.812566993421958,11.529933006578064
663,DGP 1: No investor communication,0,Fulfilled,8.259374999999983,1.3553133807008548,5.602960773826307,10.915789226173658
663,DGP 2: Investor communication,1,Violated,7.87750000000001,1.773004493948216,4.402411191861507,11.352588808138513
664,DGP 1: No investor communication,0,Fulfilled,8.508124999999993,1.3413418715509282,5.879094931760173,11.137155068239812
664,DGP 2: Investor communication,1,Violated,7.453750000000013,1.7104107411206355,4.101344947403567,10.80615505259646
665,DGP 1: No investor communication,0,Fulfilled,10.44999999999999,1.3712809150815215,7.762289406440209,13.137710593559772
665,DGP 2: Investor communication,1,Violated,9.1325,1.7291962125266236,5.743275423447818,12.521724576552183
666,DGP 1: No investor communication,0,Fulfilled,8.140000000000013,1.3176957644298417,5.557316301717523,10.722683698282502
666,DGP 2: Investor communication,1,Violated,6.6862500000000065,1.7653001059739515,3.2262617922910617,10.14623820770895
667,DGP 1: No investor communication,0,Fulfilled,7.285000000000007,1.365871334980886,4.607892183437471,9.962107816562543
667,DGP 2: Investor communication,1,Violated,5.812500000000002,1.7608087594429696,2.3613148314917813,9.263685168508221
668,DGP 1: No investor communication,0,Fulfilled,10.046874999999996,1.321000150954076,7.457714704130007,12.636035295869986
668,DGP 2: Investor communication,1,Violated,8.418750000000033,1.7955110577203086,4.899548326868228,11.937951673131838
669,DGP 1: No investor communication,0,Fulfilled,9.637500000000003,1.3884213646299064,6.9161941253253865,12.35880587467462
669,DGP 2: Investor communication,1,Violated,9.639375000000012,1.7544828953717488,6.2005885250713835,13.07816147492864
670,DGP 1: No investor communication,0,Fulfilled,11.041249999999998,1.3416874202762288,8.41154265625859,13.670957343741406
670,DGP 2: Investor communication,1,Violated,6.420624999999992,1.7419572690616159,3.0063887526392254,9.83486124736076
671,DGP 1: No investor communication,0,Fulfilled,11.09124999999999,1.3822290260727474,8.382081108897404,13.800418891102575
671,DGP 2: Investor communication,1,Violated,4.888125000000024,1.7456428422230252,1.4666650292428942,8.309584970757154
672,DGP 1: No investor communication,0,Fulfilled,6.981875000000017,1.3235890619076909,4.387640438660943,9.576109561339091
672,DGP 2: Investor communication,1,Violated,4.871874999999983,1.7053101824492898,1.5294670423993755,8.214282957600592
673,DGP 1: No investor communication,0,Fulfilled,11.565624999999995,1.284813015469214,9.047391489680336,14.083858510319654
673,DGP 2: Investor communication,1,Violated,8.235624999999967,1.7754879269832384,4.75566866311282,11.715581336887114
674,DGP 1: No investor communication,0,Fulfilled,9.384375000000002,1.3463261073553894,6.745575829583439,12.023174170416565
674,DGP 2: Investor communication,1,Violated,5.385000000000009,1.7915418401851202,1.873577993237173,8.896422006762844
675,DGP 1: No investor communication,0,Fulfilled,8.384375000000006,1.374954764674743,5.689463661237509,11.079286338762502
675,DGP 2: Investor communication,1,Violated,8.32437500000001,1.7305646320616332,4.9324683211592095,11.716281678840812
676,DGP 1: No investor communication,0,Fulfilled,9.698124999999996,1.3258921916112358,7.099376304441973,12.296873695558018
676,DGP 2: Investor communication,1,Violated,8.800000000000018,1.700481644871033,5.467055976052794,12.132944023947243
677,DGP 1: No investor communication,0,Fulfilled,9.189375000000002,1.3321099391329578,6.578439519299405,11.800310480700599
677,DGP 2: Investor communication,1,Violated,6.3431250000000166,1.7692376438772695,2.8754192180005687,9.810830781999464
678,DGP 1: No investor communication,0,Fulfilled,8.680624999999987,1.3465364199501366,6.041413616897719,11.319836383102254
678,DGP 2: Investor communication,1,Violated,9.243124999999996,1.7506117655445594,5.811925939532659,12.674324060467331
679,DGP 1: No investor communication,0,Fulfilled,9.943750000000003,1.3326431440817967,7.331769437599682,12.555730562400324
679,DGP 2: Investor communication,1,Violated,6.807499999999989,1.7370311935054474,3.4029188607293115,10.212081139270666
680,DGP 1: No investor communication,0,Fulfilled,8.960625000000011,1.3470609039454404,6.320385628266948,11.600864371733074
680,DGP 2: Investor communication,1,Violated,8.395625000000003,1.7799368703332563,4.90694873414682,11.884301265853185
681,DGP 1: No investor communication,0,Fulfilled,7.958125000000003,1.3372362527682182,5.337141944574295,10.57910805542571
681,DGP 2: Investor communication,1,Violated,6.601874999999987,1.7331121490199306,3.2049751879209234,9.998774812079052
682,DGP 1: No investor communication,0,Fulfilled,11.363124999999991,1.3189979597130175,8.777888998962478,13.948361001037505
682,DGP 2: Investor communication,1,Violated,9.836250000000014,1.684543400134199,6.534544935736983,13.137955064263044
683,DGP 1: No investor communication,0,Fulfilled,7.476875000000039,1.3449260100305984,4.840820020340066,10.112929979660011
683,DGP 2: Investor communication,1,Violated,5.014374999999962,1.7143314428569163,1.6542853720004063,8.374464627999519
684,DGP 1: No investor communication,0,Fulfilled,7.593125000000006,1.3275650150194054,4.991097570561971,10.195152429438041
684,DGP 2: Investor communication,1,Violated,7.076249999999995,1.7220318910163668,3.701067493607916,10.451432506392074
685,DGP 1: No investor communication,0,Fulfilled,8.275625000000002,1.3177098621339671,5.6929136702174254,10.858336329782578
685,DGP 2: Investor communication,1,Violated,8.133749999999981,1.772108519403392,4.660417301969333,11.60708269803063
686,DGP 1: No investor communication,0,Fulfilled,8.881875000000008,1.3653233137650898,6.2058413050204315,11.557908694979584
686,DGP 2: Investor communication,1,Violated,6.137499999999983,1.7401228349187392,2.7268592435592547,9.548140756440713
687,DGP 1: No investor communication,0,Fulfilled,8.605625,1.3743760822550921,5.911847878780019,11.29940212121998
687,DGP 2: Investor communication,1,Violated,5.5512499999999925,1.7546765179517863,2.1120840248144916,8.990415975185494
688,DGP 1: No investor communication,0,Fulfilled,10.823124999999997,1.3622009357786782,8.153211165873788,13.493038834126207
688,DGP 2: Investor communication,1,Violated,6.816250000000016,1.7133549807256867,3.4580742377776703,10.174425762222363
689,DGP 1: No investor communication,0,Fulfilled,8.21875,1.367008323987677,5.539413684984153,10.898086315015847
689,DGP 2: Investor communication,1,Violated,9.979374999999994,1.7881217128930273,6.4746564427296605,13.484093557270327
690,DGP 1: No investor communication,0,Fulfilled,9.990625000000012,1.3651711097718977,7.314889624847092,12.666360375152932
690,DGP 2: Investor communication,1,Violated,6.8149999999999835,1.7197595990565921,3.444271185849063,10.185728814150904
691,DGP 1: No investor communication,0,Fulfilled,8.754999999999994,1.3598401774756526,6.089713252147715,11.420286747852273
691,DGP 2: Investor communication,1,Violated,7.1818749999999945,1.6752942884011832,3.8982981947336754,10.465451805266314
692,DGP 1: No investor communication,0,Fulfilled,9.832499999999998,1.3383308402752232,7.20937155306056,12.455628446939436
692,DGP 2: Investor communication,1,Violated,7.31500000000003,1.7321242841625983,3.920036403041337,10.709963596958723
693,DGP 1: No investor communication,0,Fulfilled,11.469999999999981,1.3700364841626271,8.784728491041232,14.15527150895873
693,DGP 2: Investor communication,1,Violated,6.0212499999999904,1.7404237151630786,2.6100195182803563,9.432480481719624
694,DGP 1: No investor communication,0,Fulfilled,8.794375000000024,1.3654342730843891,6.118123824754621,11.470626175245426
694,DGP 2: Investor communication,1,Violated,5.281875000000001,1.7326694661781035,1.8858428462909185,8.677907153709084
695,DGP 1: No investor communication,0,Fulfilled,8.318124999999995,1.325911793401339,5.7193378849333705,10.91691211506662
695,DGP 2: Investor communication,1,Violated,7.406249999999989,1.6905392990282888,4.092792973904544,10.719707026095435
696,DGP 1: No investor communication,0,Fulfilled,9.066249999999991,1.3404251650938832,6.43901667641598,11.693483323584003
696,DGP 2: Investor communication,1,Violated,9.253124999999976,1.7052696727398091,5.91079644142995,12.595453558570002
697,DGP 1: No investor communication,0,Fulfilled,9.33999999999999,1.3266583948837232,6.739749546027892,11.940250453972087
697,DGP 2: Investor communication,1,Violated,8.862499999999997,1.7431627848883247,5.445900941618881,12.279099058381114
698,DGP 1: No investor communication,0,Fulfilled,8.111250000000002,1.293389604251995,5.576206375666091,10.646293624333913
698,DGP 2: Investor communication,1,Violated,9.025624999999998,1.747123032319689,5.601263856653407,12.449986143346589
699,DGP 1: No investor communication,0,Fulfilled,8.587499999999974,1.3854442322101288,5.872029304868121,11.302970695131826
699,DGP 2: Investor communication,1,Violated,6.068124999999995,1.710651172757534,2.7152487013952284,9.42100129860476
700,DGP 1: No investor communication,0,Fulfilled,8.620624999999999,1.3539744110174559,5.966835154405786,11.274414845594212
700,DGP 2: Investor communication,1,Violated,10.791874999999983,1.7544269932435221,7.35319809324268,14.230551906757286
701,DGP 1: No investor communication,0,Fulfilled,9.193125000000013,1.342180776911132,6.562450677254194,11.823799322745831
701,DGP 2: Investor communication,1,Violated,7.756250000000015,1.7121969948045626,4.400343890183072,11.112156109816958
702,DGP 1: No investor communication,0,Fulfilled,9.656249999999995,1.3209030408918,7.067280039852067,12.245219960147923
702,DGP 2: Investor communication,1,Violated,4.040625000000016,1.7598897601347678,0.5912410701358715,7.490008929864161
703,DGP 1: No investor communication,0,Fulfilled,7.264375000000008,1.3480080873414362,4.622279148810794,9.906470851189223
703,DGP 2: Investor communication,1,Violated,8.683750000000005,1.8027147466533908,5.150429096559359,12.217070903440652
704,DGP 1: No investor communication,0,Fulfilled,8.988749999999978,1.3138751167862233,6.413554771098981,11.563945228900977
704,DGP 2: Investor communication,1,Violated,7.31125,1.7232689127322327,3.933642931044824,10.688857068955176
705,DGP 1: No investor communication,0,Fulfilled,7.398124999999991,1.307065198490489,4.836277210958633,9.95997278904135
705,DGP 2: Investor communication,1,Violated,6.773749999999993,1.7360483197353551,3.371095293318697,10.17640470668129
706,DGP 1: No investor communication,0,Fulfilled,9.739375000000004,1.336975601144213,7.118902821757347,12.359847178242662
706,DGP 2: Investor communication,1,Violated,8.38,1.7103880247370535,5.027639471515376,11.732360528484627
707,DGP 1: No investor communication,0,Fulfilled,9.842500000000005,1.324921228736292,7.245654391676872,12.439345608323137
707,DGP 2: Investor communication,1,Violated,10.346875000000026,1.722207182204805,6.971348922878608,13.722401077121443
708,DGP 1: No investor communication,0,Fulfilled,9.58187500000001,1.328707400715482,6.977608494597666,12.186141505402356
708,DGP 2: Investor communication,1,Violated,7.056874999999998,1.730652473535929,3.6647961518695773,10.448953848130419
709,DGP 1: No investor communication,0,Fulfilled,9.538750000000002,1.3463834067476732,6.899838522774562,12.177661477225442
709,DGP 2: Investor communication,1,Violated,7.589375000000009,1.7424117902762668,4.174247891058526,11.004502108941493
710,DGP 1: No investor communication,0,Fulfilled,5.773750000000003,1.3381128014135448,3.1510489092294556,8.396451090770551
710,DGP 2: Investor communication,1,Violated,6.359375000000012,1.7619379724548083,2.905976573988588,9.812773426011436
711,DGP 1: No investor communication,0,Fulfilled,9.315625000000011,1.3559359795875676,6.657990480008379,11.973259519991643
711,DGP 2: Investor communication,1,Violated,7.33875000000001,1.7460737950947738,3.916445361614253,10.761054638385767
