timestep,dyad_idx,agent_name,agent_type,ii_edge,aa_edge,observation_depth,investor_wealth,investor_cumulative,dyad_investor_cumulative,investment_desired,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,agent_cumulative,episode
4,0,a1,max,0,0,4,17.5,-7.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,853
4,1,a2,fair,0,0,4,33.75,11.25,13.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,116.25,853
5,0,a1,max,0,0,4,17.5,11.25,-2.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,52.5,853
5,1,a2,fair,0,0,4,46.25,23.75,26.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,123.75,853
6,0,a1,max,0,0,4,17.5,23.75,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,853
6,1,a2,fair,0,0,4,52.5,30.0,32.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,127.5,853
7,0,a1,max,0,0,4,17.5,30.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,853
7,1,a2,fair,0,0,4,52.5,30.0,32.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,127.5,853
8,0,a1,max,0,0,4,17.5,30.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,853
8,1,a2,fair,0,0,4,52.5,30.0,32.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,127.5,853
9,0,a1,max,0,0,4,17.5,30.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,853
9,1,a2,fair,0,0,4,58.75,36.25,38.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,131.25,853
0,0,a1,max,0,0,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,854
0,1,a2,fair,0,0,4,0.0,-30.0,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,60.0,854
1,0,a1,max,0,0,4,-5.0,-45.0,-25.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,75.0,854
1,1,a2,fair,0,0,4,0.0,-45.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,854
2,0,a1,max,0,0,4,1.25,-38.75,-18.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,78.75,854
2,1,a2,fair,0,0,4,-5.0,-43.75,-25.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,75.0,854
3,0,a1,max,0,0,4,-3.75,-48.75,-23.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,93.75,854
3,1,a2,fair,0,0,4,-7.5,-51.25,-27.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,97.5,854
4,0,a1,max,0,0,4,-3.75,-51.25,-23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.75,854
4,1,a2,fair,0,0,4,-7.5,-51.25,-27.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,97.5,854
5,0,a1,max,0,0,4,-3.75,-51.25,-23.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,93.75,854
5,1,a2,fair,0,0,4,-7.5,-51.25,-27.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,97.5,854
6,0,a1,max,0,0,4,-3.75,-51.25,-23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.75,854
6,1,a2,fair,0,0,4,-1.25,-45.0,-21.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,101.25,854
7,0,a1,max,0,0,4,-3.75,-45.0,-23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.75,854
7,1,a2,fair,0,0,4,11.25,-32.5,-8.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,108.75,854
8,0,a1,max,0,0,4,-3.75,-32.5,-23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.75,854
8,1,a2,fair,0,0,4,17.5,-26.25,-2.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,112.5,854
9,0,a1,max,0,0,4,-3.75,-26.25,-23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.75,854
9,1,a2,fair,0,0,4,17.5,-26.25,-2.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,112.5,854
0,0,a1,max,0,0,4,0.0,-20.0,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,60.0,855
0,1,a2,fair,0,0,4,16.25,-23.75,-3.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,33.75,855
1,0,a1,max,0,0,4,6.25,-17.5,-13.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,63.75,855
1,1,a2,fair,0,0,4,12.5,-21.25,-7.5,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,67.5,855
2,0,a1,max,0,0,4,1.25,-26.25,-18.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,78.75,855
2,1,a2,fair,0,0,4,18.75,-20.0,-1.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,71.25,855
3,0,a1,max,0,0,4,-8.75,-30.0,-28.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,108.75,855
3,1,a2,fair,0,0,4,31.25,-17.5,11.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,78.75,855
4,0,a1,max,0,0,4,-13.75,-22.5,-33.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,123.75,855
4,1,a2,fair,0,0,4,43.75,-10.0,23.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,86.25,855
5,0,a1,max,0,0,4,-23.75,-20.0,-43.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,153.75,855
5,1,a2,fair,0,0,4,62.5,-1.25,42.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,97.5,855
6,0,a1,max,0,0,4,-23.75,-1.25,-43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.75,855
6,1,a2,fair,0,0,4,75.0,11.25,55.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,105.0,855
7,0,a1,max,0,0,4,-23.75,11.25,-43.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,153.75,855
7,1,a2,fair,0,0,4,93.75,30.0,73.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,116.25,855
8,0,a1,max,0,0,4,-23.75,30.0,-43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.75,855
8,1,a2,fair,0,0,4,100.0,36.25,80.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,120.0,855
9,0,a1,max,0,0,4,-23.75,36.25,-43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.75,855
9,1,a2,fair,0,0,4,112.5,48.75,92.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,127.5,855
0,0,a1,max,0,0,4,38.75,18.75,18.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,11.25,856
0,1,a2,fair,0,0,4,16.25,15.0,-3.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,33.75,856
1,0,a1,max,0,0,4,28.75,5.0,8.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,41.25,856
1,1,a2,fair,0,0,4,6.25,-5.0,-13.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,63.75,856
2,0,a1,max,0,0,4,18.75,-15.0,-1.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,71.25,856
2,1,a2,fair,0,0,4,5.0,-16.25,-15.0,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,75.0,856
3,0,a1,max,0,0,4,8.75,-26.25,-11.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,101.25,856
3,1,a2,fair,0,0,4,1.25,-30.0,-18.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,108.75,856
4,0,a1,max,0,0,4,8.75,-30.0,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.25,856
4,1,a2,fair,0,0,4,13.75,-17.5,-6.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,116.25,856
5,0,a1,max,0,0,4,-6.25,-32.5,-26.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,146.25,856
5,1,a2,fair,0,0,4,13.75,-32.5,-6.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,116.25,856
6,0,a1,max,0,0,4,-11.25,-37.5,-31.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,161.25,856
6,1,a2,fair,0,0,4,20.0,-31.25,0.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,120.0,856
7,0,a1,max,0,0,4,-21.25,-41.25,-41.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,191.25,856
7,1,a2,fair,0,0,4,26.25,-35.0,6.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,123.75,856
8,0,a1,max,0,0,4,-36.25,-50.0,-56.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,236.25,856
8,1,a2,fair,0,0,4,38.75,-37.5,18.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,131.25,856
9,0,a1,max,0,0,4,-41.25,-42.5,-61.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,251.25,856
9,1,a2,fair,0,0,4,38.75,-42.5,18.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,131.25,856
0,0,a1,max,0,0,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,857
0,1,a2,fair,0,0,4,0.0,-30.0,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,60.0,857
1,0,a1,max,0,0,4,-5.0,-45.0,-25.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,75.0,857
1,1,a2,fair,0,0,4,-15.0,-60.0,-35.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,105.0,857
2,0,a1,max,0,0,4,-5.0,-60.0,-25.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,75.0,857
2,1,a2,fair,0,0,4,-35.0,-80.0,-55.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,165.0,857
3,0,a1,max,0,0,4,-15.0,-90.0,-35.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,105.0,857
3,1,a2,fair,0,0,4,-55.0,-110.0,-75.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,225.0,857
4,0,a1,max,0,0,4,-25.0,-120.0,-45.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,135.0,857
4,1,a2,fair,0,0,4,-30.0,-95.0,-50.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,240.0,857
5,0,a1,max,0,0,4,-30.0,-100.0,-50.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,150.0,857
5,1,a2,fair,0,0,4,-5.0,-75.0,-25.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,255.0,857
6,0,a1,max,0,0,4,-40.0,-85.0,-60.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,180.0,857
6,1,a2,fair,0,0,4,20.0,-60.0,0.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,270.0,857
7,0,a1,max,0,0,4,-45.0,-65.0,-65.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,195.0,857
7,1,a2,fair,0,0,4,45.0,-40.0,25.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,285.0,857
8,0,a1,max,0,0,4,-55.0,-50.0,-75.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,225.0,857
8,1,a2,fair,0,0,4,70.0,-25.0,50.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,300.0,857
9,0,a1,max,0,0,4,-65.0,-35.0,-85.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,255.0,857
9,1,a2,fair,0,0,4,95.0,-10.0,75.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,315.0,857
0,0,a1,max,0,0,4,0.0,-20.0,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,60.0,858
0,1,a2,fair,0,0,4,16.25,-23.75,-3.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,33.75,858
1,0,a1,max,0,0,4,6.25,-17.5,-13.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,63.75,858
1,1,a2,fair,0,0,4,12.5,-21.25,-7.5,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,67.5,858
2,0,a1,max,0,0,4,-3.75,-31.25,-23.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,93.75,858
2,1,a2,fair,0,0,4,37.5,-6.25,17.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,82.5,858
3,0,a1,max,0,0,4,-18.75,-21.25,-38.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,138.75,858
3,1,a2,fair,0,0,4,62.5,3.75,42.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,97.5,858
4,0,a1,max,0,0,4,-18.75,3.75,-38.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.75,858
4,1,a2,fair,0,0,4,87.5,28.75,67.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,112.5,858
5,0,a1,max,0,0,4,-23.75,23.75,-43.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,153.75,858
5,1,a2,fair,0,0,4,112.5,48.75,92.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,127.5,858
6,0,a1,max,0,0,4,-28.75,43.75,-48.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,168.75,858
6,1,a2,fair,0,0,4,137.5,68.75,117.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,142.5,858
7,0,a1,max,0,0,4,-33.75,63.75,-53.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,183.75,858
7,1,a2,fair,0,0,4,162.5,88.75,142.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,157.5,858
8,0,a1,max,0,0,4,-38.75,83.75,-58.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,198.75,858
8,1,a2,fair,0,0,4,187.5,108.75,167.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,172.5,858
9,0,a1,max,0,0,4,-43.75,103.75,-63.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,213.75,858
9,1,a2,fair,0,0,4,200.0,116.25,180.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,180.0,858
0,0,a1,max,0,0,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,859
0,1,a2,fair,0,0,4,16.25,-13.75,-3.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,33.75,859
1,0,a1,max,0,0,4,16.25,-7.5,-3.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,33.75,859
1,1,a2,fair,0,0,4,12.5,-11.25,-7.5,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,67.5,859
2,0,a1,max,0,0,4,16.25,-11.25,-3.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,33.75,859
2,1,a2,fair,0,0,4,37.5,13.75,17.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,82.5,859
3,0,a1,max,0,0,4,11.25,8.75,-8.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,48.75,859
3,1,a2,fair,0,0,4,43.75,15.0,23.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,86.25,859
4,0,a1,max,0,0,4,11.25,15.0,-8.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,48.75,859
4,1,a2,fair,0,0,4,43.75,15.0,23.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,86.25,859
5,0,a1,max,0,0,4,11.25,15.0,-8.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,48.75,859
5,1,a2,fair,0,0,4,43.75,15.0,23.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,86.25,859
6,0,a1,max,0,0,4,11.25,15.0,-8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.75,859
6,1,a2,fair,0,0,4,56.25,27.5,36.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,93.75,859
7,0,a1,max,0,0,4,11.25,27.5,-8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.75,859
7,1,a2,fair,0,0,4,81.25,52.5,61.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,108.75,859
8,0,a1,max,0,0,4,11.25,52.5,-8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.75,859
8,1,a2,fair,0,0,4,100.0,71.25,80.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,120.0,859
9,0,a1,max,0,0,4,11.25,71.25,-8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.75,859
9,1,a2,fair,0,0,4,125.0,96.25,105.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,135.0,859
0,0,a1,max,0,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,860
0,1,a2,fair,0,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860
1,0,a1,max,0,0,4,22.5,2.5,2.5,5.0,5.0,15.0,7.5,0.5,2.5,7.5,7.5,860
1,1,a2,fair,0,0,4,20.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860
2,0,a1,max,0,0,4,17.5,-2.5,-2.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,22.5,860
2,1,a2,fair,0,0,4,15.0,-7.5,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,860
3,0,a1,max,0,0,4,17.5,-7.5,-2.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,22.5,860
3,1,a2,fair,0,0,4,13.75,-8.75,-6.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,26.25,860
4,0,a1,max,0,0,4,17.5,-8.75,-2.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,22.5,860
4,1,a2,fair,0,0,4,12.5,-10.0,-7.5,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,37.5,860
5,0,a1,max,0,0,4,17.5,-10.0,-2.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,22.5,860
5,1,a2,fair,0,0,4,12.5,-10.0,-7.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,37.5,860
6,0,a1,max,0,0,4,17.5,-10.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,860
6,1,a2,fair,0,0,4,12.5,-10.0,-7.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,37.5,860
7,0,a1,max,0,0,4,-2.5,-30.0,-22.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,82.5,860
7,1,a2,fair,0,0,4,12.5,-30.0,-7.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,37.5,860
8,0,a1,max,0,0,4,-17.5,-45.0,-37.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,127.5,860
8,1,a2,fair,0,0,4,12.5,-45.0,-7.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,37.5,860
9,0,a1,max,0,0,4,-27.5,-55.0,-47.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,157.5,860
9,1,a2,fair,0,0,4,12.5,-55.0,-7.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,37.5,860
0,0,a1,max,0,0,4,38.75,18.75,18.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,11.25,861
0,1,a2,fair,0,0,4,15.0,13.75,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,861
1,0,a1,max,0,0,4,28.75,3.75,8.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,41.25,861
1,1,a2,fair,0,0,4,15.0,3.75,-5.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,15.0,861
2,0,a1,max,0,0,4,13.75,-11.25,-6.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,86.25,861
2,1,a2,fair,0,0,4,15.0,-11.25,-5.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,15.0,861
3,0,a1,max,0,0,4,-1.25,-26.25,-21.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,131.25,861
3,1,a2,fair,0,0,4,13.75,-27.5,-6.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,26.25,861
4,0,a1,max,0,0,4,-16.25,-42.5,-36.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,176.25,861
4,1,a2,fair,0,0,4,13.75,-42.5,-6.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,26.25,861
5,0,a1,max,0,0,4,-36.25,-62.5,-56.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,236.25,861
5,1,a2,fair,0,0,4,20.0,-56.25,0.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,30.0,861
6,0,a1,max,0,0,4,-56.25,-76.25,-76.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,296.25,861
6,1,a2,fair,0,0,4,26.25,-70.0,6.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,33.75,861
7,0,a1,max,0,0,4,-61.25,-75.0,-81.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,311.25,861
7,1,a2,fair,0,0,4,32.5,-68.75,12.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,37.5,861
8,0,a1,max,0,0,4,-76.25,-83.75,-96.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,356.25,861
8,1,a2,fair,0,0,4,38.75,-77.5,18.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,41.25,861
9,0,a1,max,0,0,4,-76.25,-77.5,-96.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,356.25,861
9,1,a2,fair,0,0,4,51.25,-65.0,31.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,48.75,861
0,0,a1,max,0,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,862
0,1,a2,fair,0,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862
1,0,a1,max,0,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,862
1,1,a2,fair,0,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862
2,0,a1,max,0,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,862
2,1,a2,fair,0,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862
3,0,a1,max,0,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,862
3,1,a2,fair,0,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862
4,0,a1,max,0,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,862
4,1,a2,fair,0,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,862
5,0,a1,max,0,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,862
5,1,a2,fair,0,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,862
6,0,a1,max,0,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862
6,1,a2,fair,0,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,862
7,0,a1,max,0,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862
7,1,a2,fair,0,0,4,26.25,6.25,6.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,3.75,862
8,0,a1,max,0,0,4,15.0,1.25,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,862
8,1,a2,fair,0,0,4,32.5,7.5,12.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,7.5,862
9,0,a1,max,0,0,4,15.0,7.5,-5.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,15.0,862
9,1,a2,fair,0,0,4,38.75,13.75,18.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,11.25,862
0,0,a1,max,0,0,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,863
0,1,a2,fair,0,0,4,16.25,-13.75,-3.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,33.75,863
1,0,a1,max,0,0,4,10.0,-13.75,-10.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,30.0,863
1,1,a2,fair,0,0,4,6.25,-23.75,-13.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,63.75,863
2,0,a1,max,0,0,4,0.0,-33.75,-20.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,60.0,863
2,1,a2,fair,0,0,4,5.0,-35.0,-15.0,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,75.0,863
3,0,a1,max,0,0,4,-10.0,-45.0,-30.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,90.0,863
3,1,a2,fair,0,0,4,3.75,-46.25,-16.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,86.25,863
4,0,a1,max,0,0,4,-15.0,-51.25,-35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,105.0,863
4,1,a2,fair,0,0,4,3.75,-51.25,-16.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,86.25,863
5,0,a1,max,0,0,4,-20.0,-56.25,-40.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,120.0,863
5,1,a2,fair,0,0,4,3.75,-56.25,-16.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,86.25,863
6,0,a1,max,0,0,4,-30.0,-66.25,-50.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,150.0,863
6,1,a2,fair,0,0,4,3.75,-66.25,-16.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,86.25,863
7,0,a1,max,0,0,4,-35.0,-71.25,-55.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,165.0,863
7,1,a2,fair,0,0,4,3.75,-71.25,-16.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,86.25,863
8,0,a1,max,0,0,4,-40.0,-76.25,-60.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,180.0,863
8,1,a2,fair,0,0,4,3.75,-76.25,-16.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,86.25,863
9,0,a1,max,0,0,4,-40.0,-76.25,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,863
9,1,a2,fair,0,0,4,3.75,-76.25,-16.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,86.25,863
0,0,a1,max,0,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,864
0,1,a2,fair,0,0,4,16.25,-3.75,-3.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,33.75,864
1,0,a1,max,0,0,4,20.0,-3.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,864
1,1,a2,fair,0,0,4,16.25,-3.75,-3.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,33.75,864
2,0,a1,max,0,0,4,10.0,-13.75,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,864
2,1,a2,fair,0,0,4,15.0,-15.0,-5.0,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,45.0,864
